Date,Campaign ID,Keyword,Cost,CPC
2021-05-29,12456025132,+TvCO +hogar +contratar,-1283535,1983
2021-01-11,1646440648,www TvCO hogar,-1283531,330.32
2021-07-13,12456025132,+TvCO +hogar +ventas,-1283531,1982
2021-03-09,1646440666,television TvCO,-1283533,990.1
2021-05-24,12456025132,comprar TvCO hogar,-1283533,1981
2021-07-30,12456025132,+TvCO +comprar +hogar,-1283533,1981
2021-06-15,12456025132,+TvCO +hogar +promociones,-1283538,990
2021-05-04,12456025132,+TvCO +comprar +hogar,-1283532,1929
2021-07-04,12456025132,promociones internet,-1283532,1929
2021-06-08,12456025132,TvCO ventas hogar,-1283540,1928
2021-08-04,12456025132,TvCO ventas hogar,-1283540,1928
2021-01-19,1646440661,+TvCO +triple +play +hogar,-1283541,1922
2021-07-07,1646440683,planes TvCO television,-1283541,988.1
2021-03-05,1801435805,planes TvCO hogar precios,-1283542,494
2021-06-11,12456025132,+TvCO +comprar +hogar,-1283542,1923
2021-06-18,12456025132,+TvCO +hogar +ventas,-1283543,1921
2021-06-24,13541804883,mejor box tv,-1283544,982
2021-07-26,12456025132,promociones internet,-1283544,1924
2021-01-22,1646440666,cable TvCO,-1283545,312.32
2021-02-09,1646440666,TvCO tv canales,-1283545,328.83
2021-02-18,1646440661,+TvCO +hogar +promociones,-1283545,312.32
2021-05-25,1646440683,television TvCO,-1283545,983.1
2021-06-18,1646440683,cable TvCO,-1283545,1923
2021-07-13,12456025132,+TvCO +comprar +hogar,-1283545,1923
2021-07-20,13541804883,mejor box tv,-1283545,983.1
2021-04-08,1646440683,planes television TvCO,-1283541,983
2021-05-29,12456025132,promociones internet,-1283541,1922
2021-06-04,13233452084,mi tv box,-1283541,983
2021-06-21,1646440683,TvCO television planes,-1283541,1922
2021-07-15,12456025132,ventas TvCO hogar,-1283541,1922
2021-04-14,12456025132,comprar TvCO hogar,-1283543,1921
2021-07-17,1646440683,planes de television TvCO,-1283543,1921
2021-07-28,12456025132,+TvCO +comprar +hogar,-1283543,1921
2021-01-17,1646440683,+TvCO +hogar +planes,-1283548,313.32
2021-02-06,1646642053,planes internet,-1283548,492.1
2021-06-27,12456025132,TvCO ventas hogar,-1283548,1920
2021-01-18,1646440683,internet de TvCO,-1283542,313.33
2021-04-20,1646440648,+TvCO +paquetes +hogar,-1283542,313.33
2021-05-02,12456025132,+TvCO +comprar +hogar,-1283542,1939
2021-06-17,12456025132,+TvCO +comprar +hogar,-1283542,1939
2021-07-06,13541804883,mejor tv box,-1283542,313.33
2021-08-03,12456025132,promociones de internet hogar,-1283542,1939
2021-08-05,12456025132,comprar TvCO hogar,-1283542,1939
2021-08-26,1646440683,cable TvCO,-1283542,984.1
2021-02-20,1646642053,planes de internet,-1283550,393.3
2021-04-15,12456025132,+TvCO +comprar +hogar,-1283551,1932
2021-04-11,12456025132,+TvCO +hogar +ventas,-1283552,1933
2021-01-25,1646440666,television TvCO,-1283553,982.1
2021-03-11,1646440648,TvCO triple play precios,-1283553,1931
2021-05-13,1646440683,planes TvCO television,-1283553,311
2021-03-05,1646440666,parabolica TvCO,-1283554,982
2021-07-03,1646440683,planes TvCO television,-1283554,982
2021-08-14,12456025132,+TvCO +comprar +hogar,-1283554,1934
2021-05-26,12456025132,ventas TvCO hogar,-1283555,1933
2021-06-06,13233452084,xiaomi mi box s,-1283555,1933
2021-06-24,12456025132,comprar TvCO hogar,-1283555,1933
2021-07-01,1646440683,internet hogar economico,-1283555,1933
2021-07-10,13553338218,mi directv,-1283555,1933
2021-07-24,1646440683,+trio +TvCO,-1283551,981
2021-02-02,1801435805,+tripleplay +TvCO,-1283553,490.21
2021-07-18,13553338218,one tv tigo,-1283553,1931
2021-01-12,1646440648,www TvCO hogar,-1283558,212.28
2021-02-14,1801435805,+tripleplay +TvCO,-1283558,323.32
2021-06-05,12456025132,+TvCO +hogar +ventas,-1283552,1919
2021-01-09,1646440666,television TvCO,-1283510,489.1
2021-02-23,1646440648,calro hogar,-1283510,929
2021-04-21,12456025132,+TvCO +comprar +hogar,-1283510,1918
2021-06-12,1646440683,tripleplay TvCO,-1283510,312.32
2021-07-17,12456025132,contratar TvCO hogar,-1283510,1918
2021-01-29,1646642053,internet hogar bogota,-1283512,1913
2021-05-01,12456025132,+TvCO +hogar +ventas,-1283512,1913
2021-01-15,1646440648,calro hogar,-1283514,922
2021-02-10,1646440666,television TvCO,-1283514,311.33
2021-07-10,12456025132,ventas TvCO hogar,-1283514,1914
2021-07-16,12456025132,+promocion TvCO +hogar,-1283514,1914
2021-01-18,1646440666,planes television TvCO,-1283515,321.1
2021-01-29,1646440666,TvCO tv canales,-1283515,321.1
2021-03-08,1646440661,+triple +play +de +TvCO,-1283515,1913
2021-06-04,1646440683,planes TvCO tv,-1283515,923.1
2021-07-13,12456025132,ventas TvCO hogar,-1283515,1913
2021-08-06,12456025132,ventas TvCO hogar,-1283511,1912
2021-06-28,13541088448,box tv TvCO,-1283513,1911
2021-07-16,12456025132,promociones internet,-1283513,1911
2021-04-16,1646440683,+trio +TvCO,-1283518,310
2021-05-04,1646440683,TvCO tv planes,-1283518,482.1
2021-06-30,12456025132,+TvCO +comprar +hogar,-1283518,1910
2021-05-24,12456025132,+TvCO +hogar +ventas,-1283512,1949
2021-08-08,13541088448,TvCO +box,-1283512,924.1
2021-05-01,12456025132,+TvCO +hogar +contratar,-1283530,1948
2021-06-14,13233452084,TvCO android tv,-1283530,924
2021-06-16,1646440683,planes television TvCO,-1283530,924
2021-03-28,1646440666,+TvCO +tv +colombia,-1283531,349
2021-05-24,12456025132,contratar TvCO hogar,-1283531,1942
2021-08-11,1646440648,+TvCO +paquetes +hogar,-1283531,1942
2021-02-27,1646642053,plan de internet,-1283533,348.33
2021-06-12,13233452084,TvCO android tv,-1283533,922.1
2021-07-23,12456025132,ventas TvCO hogar,-1283533,922.1
2021-02-06,1646642053,plan de internet,-1283534,483
2021-05-23,12456025132,+TvCO +hogar +ventas,-1283531,1942
2021-06-15,12456025132,promociones internet,-1283531,1942
2021-06-07,12456025132,comprar TvCO hogar,-1283533,1941
2021-06-23,12456025132,contratar TvCO hogar,-1283533,1941
2021-07-31,12456025132,+TvCO +hogar +contratar,-1283533,1941
2021-01-30,1646440661,triple play de TvCO,-1283538,920
2021-07-31,12456025132,promociones de internet hogar,-1283538,1940
2021-07-27,12456025132,+promocion TvCO +hogar,-1283532,939.1
2021-05-30,12456025132,ventas TvCO hogar,-1283582,1933
2021-06-27,1646440683,cable TvCO,-1283582,938
2021-07-03,1646440683,+tripleplay +TvCO,-1283582,938
2021-08-06,12456025132,comprar TvCO hogar,-1283582,1933
2021-04-12,12456025132,contratar TvCO hogar,-1283583,1931
2021-06-13,12456025132,+TvCO +hogar +ventas,-1283583,1931
2021-05-20,12315406454,+contratar +internet +hogar,-1283584,1934
2021-06-11,12456025132,promociones internet,-1283584,1934
2021-07-26,1646440683,planes TvCO television,-1283584,932
2021-04-12,12456025132,+TvCO +comprar +hogar,-1283585,1933
2021-08-05,12456025132,+promocion TvCO +hogar,-1283585,1933
2021-08-17,1646440683,planes de television TvCO,-1283581,1932
2021-02-10,1646642053,plan de internet,-1283583,482.21
2021-04-12,12456025132,comprar TvCO hogar,-1283583,1931
2021-05-05,1646440683,planes de television TvCO,-1283583,343.32
2021-07-15,12456025132,+TvCO +hogar +promociones,-1283588,1930
2021-07-25,12456025132,comprar TvCO hogar,-1283582,1929
2021-08-05,1646440683,internet TvCO precios,-1283582,934.1
2021-04-20,1646440683,planes tv TvCO,-1283520,342.32
2021-06-04,12456025132,+TvCO +hogar +ventas,-1283520,1928
2021-02-07,1646440661,+TvCO +paquetes +hogar,-1283521,481.21
2021-04-01,1646440683,+tripleplay +TvCO,-1283521,481.21
2021-07-17,1646440683,TvCO hogar tv,-1283521,933.1
2021-07-30,13553338218,movistar trio,-1283521,1922
2021-05-25,12456025132,promociones internet,-1283522,1923
2021-06-20,13541088448,TvCO +android tv,-1283522,1923
2021-08-04,12456025132,promociones de internet hogar,-1283522,1923
2021-06-09,13233452084,precio tv box,-1283524,932
2021-07-19,12456025132,comprar TvCO hogar,-1283524,1924
2021-01-18,1646440666,planes de television TvCO,-1283525,480.21
2021-01-21,1646440661,+tripleplay +TvCO,-1283525,480.21
2021-06-09,12456025132,contratar TvCO hogar,-1283525,1923
2021-08-01,12456025132,TvCO ventas hogar,-1283525,1923
2021-08-08,13541088448,box TvCO tv,-1283525,320.1
2021-01-10,1646440661,+paquetes +de +TvCO +hogar,-1283521,480.1
2021-03-29,1646440666,+TvCO +tv +colombia,-1283521,931
2021-05-20,1646440683,TvCO televisión,-1283521,1922
2021-06-02,12456025132,contratar TvCO hogar,-1283521,1922
2021-06-22,12456025132,+TvCO +hogar +contratar,-1283521,1922
2021-06-28,12456025132,comprar TvCO hogar,-1283521,1922
2021-07-22,12456025132,+TvCO +hogar +contratar,-1283528,1920
2021-01-06,1646440683,internet casa TvCO,-1283522,339.32
2021-01-20,1646440666,planes TvCO tv,-1283522,339.32
2021-06-23,1646440683,planes television TvCO,-1283522,919.1
2021-06-16,12456025132,+TvCO +hogar +ventas,-1283100,919
2021-07-27,1646440683,tv TvCO,-1283100,339.33
2021-04-14,12456025132,contratar TvCO hogar,-1283101,1912
2021-08-11,1646440683,planes tv TvCO,-1283101,339
2021-04-18,1646440683,+planes +triple +play +TvCO,-1283103,912.1
2021-07-05,12456025132,comprar TvCO hogar,-1283103,1911
2021-07-06,13541804883,mi tv box,-1283103,338.33
2021-08-25,1646440683,Ultra wifi TvCO colombia,-1283103,912.1
2021-01-22,1646642053,+internet +fijo +TvCO,-1283104,1914
2021-01-29,1646642053,planes de wifi TvCO,-1283104,338
2021-08-28,14343103484,aumentar velocidad router,-1283104,1914
2021-04-16,12456025132,contratar TvCO hogar,-1283105,1913
2021-06-06,12456025132,ventas TvCO hogar,-1283105,1913
2021-05-13,1646440683,internet casa TvCO,-1283101,913
2021-01-09,1646642053,TvCO hogar internet,-1283103,422.21
2021-05-05,1646440683,planes TvCO tv,-1283103,332
2021-08-03,12456025132,comprar TvCO hogar,-1283103,1911
2021-06-02,12456025132,+TvCO +hogar +contratar,-1283108,1910
2021-06-26,12456025132,comprar TvCO hogar,-1283108,1910
2021-01-02,1646440683,internet de TvCO,-1283102,333.33
2021-07-11,13541088448,TvCO +box,-1283102,333.33
2021-03-22,1646440661,+triple +play +de +TvCO,-1283110,914
2021-06-27,12456025132,contratar TvCO hogar,-1283111,1902
2021-06-04,12456025132,ventas TvCO hogar,-1283112,1903
2021-04-10,12456025132,ventas TvCO hogar,-1283113,1901
2021-04-21,1646440683,+TvCO +triple +play +hogar,-1283113,912.1
2021-06-24,12456025132,+TvCO +hogar +contratar,-1283113,1901
2021-08-13,1646440683,planes TvCO televisión,-1283113,912.1
2021-05-02,1646440648,+TvCO +paquetes +hogar,-1283114,423
2021-06-01,12456025132,+TvCO +hogar +ventas,-1283114,1904
2021-07-29,12456025132,contratar TvCO hogar,-1283114,1904
2021-06-20,13541804883,mi box s,-1283115,911.1
2021-05-22,1646440683,planes tv TvCO,-1283111,380.4
2021-07-31,12456025132,ventas TvCO hogar,-1283111,1902
2021-07-24,1646440683,+TvCO +tv +colombia,-1283118,333.33
2021-02-15,1646440666,TvCO tv,-1283112,329.8
2021-02-25,1646440683,+TvCO +hogar +planes,-1283112,424.21
2021-08-02,12456025132,contratar TvCO hogar,-1283120,1898
2021-05-17,12456025132,ventas TvCO hogar,-1283121,948.1
2021-07-24,12456025132,contratar TvCO hogar,-1283121,1892
2021-08-03,1646440683,internet TvCO precios,-1283121,332.33
2021-05-23,12456025132,+TvCO +comprar +hogar,-1283122,1893
2021-08-14,12456025132,ventas TvCO hogar,-1283122,1893
2021-07-06,13541804883,tv box con tdt,-1283123,942.1
2021-03-16,1646440648,Hogar TvCO,-1283124,942
2021-07-14,12456025132,TvCO ventas hogar,-1283124,1894
2021-03-01,1646440661,promociones TvCO hogar,-1283123,233.38
2021-06-03,1646440683,+tripleplay +TvCO,-1283123,941.1
2021-07-01,13541088448,TvCO box tv,-1283128,210
2021-07-10,1646440683,planes TvCO televisión,-1283128,941
2021-03-29,1646440666,planes de television TvCO,-1283131,943.1
2021-04-11,1646440683,planes TvCO tv,-1283131,329
2021-04-15,1646440683,TvCO hogar tv,-1283131,1882
2021-06-25,1646440683,internet hogar economico,-1283131,943.1
2021-03-12,1646440683,internet de TvCO,-1283132,1883
2021-06-11,12456025132,+TvCO +hogar +contratar,-1283132,1883
2021-07-25,13553338218,tigo tv satelital,-1283133,1881
2021-07-28,1646440683,+tripleplay +TvCO,-1283133,942.1
2021-06-10,13233452084,directv sports,-1283134,1884
2021-08-07,12456025132,promociones internet,-1283135,1883
2021-02-06,1646642053,internet fijo,-1283131,1882
2021-07-31,1646440683,planes de television TvCO,-1283131,322.33
2021-01-30,1646440661,+planes +triple +play +TvCO,-1283133,1881
2021-07-01,13541804883,mejor tv box,-1283133,940.1
2021-07-04,1646440683,TvCO hogar tv,-1283133,1881
2021-07-06,1646440683,TvCO hogar tv,-1283133,1881
2021-03-26,1646440648,+ventas +TvCO +hogar,-1283138,1880
2021-05-10,12456025132,ventas TvCO hogar,-1283138,1880
2021-06-13,1646440683,planes TvCO television,-1283138,940
2021-03-13,1646440666,TvCO television,-1283132,323.33
2021-03-14,1646440666,+TvCO +televisión,-1283132,439.21
2021-02-24,1646440661,promociones TvCO hogar,-1283140,939
2021-04-28,1646440683,planes de television TvCO,-1283141,938.1
2021-02-05,1646440666,+TvCO +tv +colombia,-1283142,321.2
2021-04-25,1646440683,television TvCO,-1283142,938
2021-05-24,12456025132,+TvCO +comprar +hogar,-1283142,1823
2021-05-21,1646440683,planes TvCO television,-1283143,932.1
2021-06-04,13233452084,TvCO tv android tv,-1283143,932.1
2021-07-05,13553338218,tigo one tv,-1283143,1821
2021-06-11,1646440683,+planes +triple +play +TvCO,-1283144,932
2021-07-09,1646440683,television TvCO,-1283144,324.32
2021-07-19,13541804883,mi box,-1283144,932
2021-08-07,1646440648,+TvCO +paquetes +hogar,-1283144,932
2021-07-21,1646440683,+planes +triple +play +TvCO,-1283145,933.1
2021-01-25,1646440666,TvCO televisión,-1283141,438
2021-06-11,13233452084,androide tv,-1283141,324
2021-07-25,13541088448,android tv TvCO,-1283141,1822
2021-08-05,12456025132,contratar TvCO hogar,-1283141,1822
2021-08-14,1646440683,planes television TvCO,-1283141,1822
2021-01-07,1646440666,planes TvCO television,-1283143,432.21
2021-08-05,1646440683,triple play de TvCO,-1283143,432.21
2021-02-10,1646440666,parabolica TvCO,-1283148,311.32
2021-07-09,13541088448,TvCO boxtv,-1283148,432.1
2021-05-20,1646440683,planes de television TvCO,-1283142,934.1
2021-06-23,13553338218,television satelital movistar,-1283142,1839
2021-07-11,1646440683,+tripleplay +TvCO,-1283142,1839
2021-08-01,1646440648,+TvCO +paquetes +hogar,-1283142,934.1
2021-07-28,13541088448,TvCO +android tv,-1283150,1838
2021-04-12,1646440683,+TvCO +televisión,-1283151,322.33
2021-07-03,13541804883,mejor box tv,-1283151,933.1
2021-01-30,1646440661,+tripleplay +TvCO,-1283152,322
2021-01-19,1646440648,Hogar TvCO,-1283153,932.1
2021-07-10,1646440683,+planes +triple +play +TvCO,-1283153,932.1
2021-07-28,13553338218,directv satelital,-1283153,1831
2021-01-17,1646440666,TvCO hogar tv,-1283154,321.33
2021-07-23,12456025132,contratar TvCO hogar,-1283154,1834
2021-02-02,1646642053,planes de wifi TvCO,-1283151,931
2021-06-09,1646440683,television TvCO,-1283151,931
2021-06-14,13233452084,box tv TvCO,-1283151,931
2021-06-22,13541804883,mi box,-1283151,320.32
2021-07-27,1646440683,planes TvCO television,-1283153,930.1
2021-05-21,1646440683,+trio +TvCO,-1283158,1830
2021-05-22,1646440683,television TvCO,-1283158,930
2021-06-05,13233452084,TvCO box tv,-1283158,322
2021-08-08,1646440683,+planes +triple +play +TvCO,-1283158,1830
2021-07-27,12456025132,promociones internet,-1283152,1819
2021-01-02,1646440666,television TvCO,-1283110,929
2021-02-20,1646642053,planes internet hogar,-1283110,929
2021-06-10,12456025132,+TvCO +hogar +ventas,-1283110,1818
2021-06-28,12456025132,+TvCO +hogar +ventas,-1283110,1818
2021-08-09,12456025132,contratar TvCO hogar,-1283112,1813
2021-06-19,12456025132,promociones internet,-1283113,1811
2021-08-27,1646440683,planes television TvCO,-1283115,923.1
2021-02-02,1646440661,tripleplay TvCO,-1283113,312
2021-05-03,1646440683,+planes +triple +play +TvCO,-1283118,313.32
2021-06-26,1646440683,television TvCO planes,-1283118,1810
2021-07-02,1646440683,+planes +triple +play +TvCO,-1283118,921
2021-07-07,1646440683,+tripleplay +TvCO,-1283112,313.33
2021-05-15,1646440683,TvCO hogar tv,-1283130,924
2021-06-08,1646440683,+triple +play +TvCO,-1283130,924
2021-01-06,1801435805,planes TvCO hogar precios,-1283131,339.4
2021-01-07,1646440666,cable TvCO,-1283131,311.32
2021-06-07,13233452084,mejor tv box,-1283132,923
2021-07-29,1646440683,planes TvCO tv,-1283132,311.33
2021-08-07,13541088448,TvCO tv +box,-1283132,311.33
2021-02-25,1646440661,+TvCO +hogar +promociones,-1283133,311
2021-07-14,13541804883,mejor tv box,-1283133,311
2021-02-15,1801435805,planes TvCO hogar precios,-1283134,314.32
2021-04-08,1646440683,TvCO hogar tv,-1283131,921
2021-06-08,1646440683,planes de television TvCO,-1283131,921
2021-07-01,13553338218,directv satelital,-1283131,1842
2021-03-13,1646440648,calro hogar,-1283133,313.32
2021-05-25,1646440683,+TvCO +tv +colombia,-1283133,1841
2021-06-13,13233452084,mejor box tv,-1283133,920.1
2021-07-24,1646440683,+tripleplay +TvCO,-1283133,920.1
2021-04-19,1646440683,planes TvCO tv,-1283138,920
2021-05-20,12456025132,ventas TvCO hogar,-1283138,920
2021-07-20,1646440683,television TvCO,-1283138,1840
2021-08-24,1646440683,TvCO televisión,-1283138,1840
2021-04-14,1646440683,cable TvCO,-1283132,919.1
2021-08-02,1646440683,+TvCO +tv +hogar,-1283132,919.1
2021-06-02,1646440683,planes de television TvCO,-1283181,918.1
2021-06-18,1646440683,TvCO television planes,-1283181,1832
2021-07-09,1646440683,planes television TvCO,-1283181,918.1
2021-02-07,1646440661,tripleplay TvCO,-1283182,312
2021-06-14,13233452084,mi tv box,-1283182,918
2021-06-19,12456025132,comprar TvCO hogar,-1283182,1833
2021-07-05,12456025132,ventas TvCO hogar,-1283182,918
2021-01-10,1646440666,cable TvCO,-1283183,418.21
2021-01-13,1646440666,planes television TvCO,-1283183,912.1
2021-06-26,12456025132,+promocion TvCO +hogar,-1283183,1831
2021-07-23,13541804883,mi box,-1283185,1833
2021-04-07,1646440683,triple play de TvCO,-1283181,913
2021-02-12,1646440661,paquetes TvCO hogar,-1283183,333.2
2021-07-04,1646440683,planes TvCO tv,-1283183,911.1
2021-02-05,1646642053,planes de internet,-1283188,412.1
2021-07-05,12456025132,+TvCO +hogar +ventas,-1283121,1822
2021-06-24,1646440683,TvCO hogar tv,-1283122,1823
2021-06-14,13233452084,android tv TvCO,-1283123,912.1
2021-08-27,12456025132,TvCO ventas hogar,-1283124,1824
2021-01-04,1646440661,triple play de TvCO,-1283125,302.32
2021-07-19,1646440683,planes TvCO tv,-1283125,1823
2021-06-23,12456025132,+TvCO +hogar +ventas,-1283121,302.33
2021-07-31,1646440683,tv TvCO,-1283128,303.33
2021-02-05,1646642053,planes de wifi TvCO,-1283122,909.1
2021-03-15,1646440666,television TvCO,-1283122,909.1
2021-07-11,13541804883,tv box con tdt,-1283300,909
2021-05-25,1646440683,TvCO tv planes,-1283301,908.1
2021-04-24,1646440683,+planes +triple +play +TvCO,-1283302,414
2021-05-20,1646440683,planes TvCO tv,-1283303,902.1
2021-01-23,1646440666,TvCO hogar tv,-1283305,332.3
2021-05-06,1646440683,television TvCO,-1283305,1813
2021-08-16,1646440683,TvCO tv planes,-1283305,1813
2021-05-15,12456025132,+TvCO +hogar +ventas,-1283301,1812
2021-06-16,13541088448,TvCO tv android tv,-1283301,1812
2021-06-26,1646440683,TvCO tv planes,-1283301,903
2021-06-30,1646440683,tripleplay TvCO,-1283301,903
2021-07-12,1646440683,planes de television TvCO,-1283303,1811
2021-08-02,1646440683,TvCO hogar tv,-1283303,901.1
2021-03-27,1646440683,internet TvCO precios,-1283302,331.8
2021-08-11,13541088448,box TvCO tv,-1283302,331.8
2021-01-16,1646440666,planes tv TvCO,-1283312,302
2021-07-16,1646440683,planes tv TvCO,-1283313,902.1
2021-05-18,12456025132,+TvCO +hogar +contratar,-1283314,1804
2021-01-02,1646440666,TvCO tv planes,-1283311,300.32
2021-01-13,1646440648,TvCO hogares,-1283311,410.1
2021-03-17,1646440648,calro hogar,-1283313,410.21
2021-05-13,1646440683,planes TvCO tv,-1283318,410
2021-08-20,1646440683,TvCO television planes,-1283318,1800
2021-01-18,1646440666,+TvCO +televisión +teléfono,-1283312,899.1
2021-01-03,1646440666,cable TvCO,-1283321,898.1
2021-02-09,1646440666,TvCO tv planes,-1283321,898.1
2021-02-24,1646440666,TvCO television,-1283323,892.1
2021-07-21,13541804883,mi box,-1283323,892.1
2021-01-27,1646642053,+internet +fijo +TvCO,-1283324,892
2021-08-19,1646440683,+tripleplay +TvCO,-1283325,893.1
2021-01-12,1646440648,TvCO hogares,-1283321,318.4
2021-01-05,1646440661,+triple +play +de +TvCO,-1283323,891.1
2021-01-15,1646440661,tripleplay TvCO,-1283323,442.21
2021-08-16,1646440648,+TvCO +paquetes +hogar,-1283323,1291
2021-01-01,1646440666,planes TvCO tv,-1283322,442.21
2021-07-14,13541088448,TvCO tv android,-1283322,1289
2021-06-22,1646440683,TvCO hogar tv,-1283330,1288
2021-06-06,1646440683,+tripleplay +TvCO,-1283331,893.1
2021-03-04,1646440661,paquetes de +TvCO +hogar,-1283332,312.2
2021-03-05,1646440683,TvCO internet hogar precios,-1283333,211
2021-07-31,1646440683,television TvCO,-1283333,1281
2021-07-05,13541088448,TvCO box tv colombia,-1283334,892
2021-05-31,12456025132,ventas TvCO hogar,-1283335,891.1
2021-07-03,1646440683,+triple +play +TvCO +planes,-1283331,891
2021-07-02,13541804883,androide tv,-1283333,193.32
2021-05-22,1646440683,tripleplay TvCO,-1283338,890
2021-02-04,1646440661,+TvCO +tripleplay,-1283332,889.1
2021-06-29,13541088448,TvCO boxtv,-1283340,889
2021-08-15,1646440683,+trio +TvCO,-1283340,1228
2021-05-23,1646440683,planes tv TvCO,-1283341,888.1
2021-07-07,12456025132,comprar TvCO hogar,-1283341,1222
2021-08-26,1646440683,planes TvCO televisión,-1283341,1222
2021-03-07,1646440683,internet TvCO hogar,-1283343,213.12
2021-03-12,1646440648,+TvCO +paquetes +hogar,-1283343,1221
2021-04-09,1646440683,TvCO hogar tv,-1283343,882.1
2021-03-08,1646440661,tripleplay TvCO,-1283344,882
2021-05-28,13233452084,androide +tv,-1283344,882
2021-06-10,1646440683,planes TvCO tv,-1283344,882
2021-03-12,1646440661,triple play de TvCO,-1283341,883
2021-03-27,1801435805,planes de internet hogar TvCO,-1283348,1220
2021-08-09,1646440683,internet hogar economico,-1283348,1220
2021-05-27,1646440683,television TvCO,-1283342,1239
2021-07-01,13553338218,tigo one tv precio,-1283342,1239
2021-07-03,13553338218,tigo one tv precio,-1283351,883.1
2021-08-12,13541088448,TvCO +android tv,-1283351,1232
2021-07-31,1646440683,internet TvCO precios,-1283352,188.32
2021-07-15,13541088448,android tv TvCO,-1283353,188.33
2021-01-06,1646440683,internet TvCO precios,-1283355,191.89
2021-03-19,1646440661,tripleplay TvCO,-1283355,1233
2021-01-14,1801435805,+tripleplay +TvCO,-1283351,440.1
2021-02-20,1646440666,+TvCO +televisión,-1283358,880
2021-04-21,1646440683,TvCO hogar tv,-1283311,1212
2021-05-27,12456025132,+TvCO +hogar +promociones,-1283311,181.32
2021-06-19,1646440683,tripleplay TvCO,-1283311,1212
2021-06-13,13233452084,movistar tv satelital,-1283312,1213
2021-07-05,1646440683,+triple +play +TvCO +planes,-1283312,1213
2021-07-09,13541804883,mejor tv box,-1283312,828
2021-05-12,1646440683,TvCO televisión,-1283313,181
2021-05-24,12456025132,+TvCO +hogar +contratar,-1283313,1211
2021-07-05,1646440683,+TvCO +triple +play +hogar,-1283313,1211
2021-01-06,1801435805,+TvCO +planes +hogar,-1283314,310.8
2021-06-07,1646440683,planes tv TvCO,-1283314,184.32
2021-06-08,13233452084,android tv TvCO,-1283315,823.1
2021-01-14,1646440683,internet en TvCO,-1283313,1211
2021-01-20,1646440648,TvCO hogar precios,-1283313,821.1
2021-03-10,1646440648,+TvCO +hogar +promociones,-1283318,183.33
2021-04-09,1646440683,planes TvCO tv,-1283318,183.33
2021-03-27,1646440666,parabolica TvCO,-1283312,183
2021-01-30,1646440666,television TvCO,-1283330,182.32
2021-03-01,1646440666,TvCO television,-1283330,182.32
2021-07-12,1646440683,planes TvCO tv,-1283332,1243
2021-08-18,1646440683,television TvCO planes,-1283332,1243
2021-08-06,13541088448,TvCO tv +box,-1283333,822.1
2021-06-28,1646440683,planes TvCO tv,-1283334,1244
2021-07-16,13553338218,tigo one tv precio,-1283334,1244
2021-05-20,1646440683,+trio +TvCO,-1283335,1243
2021-06-10,1646440683,+TvCO +televisión,-1283335,821.1
2021-07-15,13541804883,mi box,-1283335,821.1
2021-02-07,1646642053,internet para el hogar,-1283331,431.1
2021-06-02,13233452084,tigo one,-1283338,1240
2021-08-28,1646440683,TvCO tv planes,-1283338,1240
2021-02-13,1646440683,internet de TvCO,-1283332,342.8
2021-07-19,1646440683,+TvCO +tv +colombia,-1283332,839.1
2021-07-05,1646440683,+tripleplay +TvCO,-1283380,1238
2021-07-08,1646440683,+planes +triple +play +TvCO,-1283380,1238
2021-08-20,1646440683,tv TvCO,-1283380,1238
2021-08-29,1646440683,television TvCO planes,-1283380,839
2021-06-06,1646440683,+TvCO +tv +colombia,-1283381,342.4
2021-07-22,1646440683,planes television TvCO,-1283381,838.1
2021-04-11,1646440683,planes de television TvCO,-1283382,838
2021-03-25,1646440683,internet de TvCO,-1283383,832.1
2021-06-09,13233452084,mi directv,-1283384,832
2021-07-30,1646440683,triple play de TvCO,-1283384,832
2021-06-15,13233452084,android tv TvCO,-1283381,1232
2021-02-17,1646642053,TvCO hogar internet,-1283383,432.21
2021-01-12,1646440666,planes TvCO television,-1283388,831
2021-05-05,12456025132,contratar TvCO hogar,-1283388,831
2021-08-13,1646440683,triple play de TvCO,-1283388,1230
2021-02-10,1646440661,+planes +triple +play +TvCO,-1283382,123.33
2021-04-27,1646440683,planes television TvCO,-1283382,123.33
2021-01-12,1646440666,planes de tv TvCO,-1283320,123
2021-02-24,1646440666,+TvCO +tv +colombia,-1283320,834
2021-04-09,1646440683,triple play de TvCO,-1283320,1228
2021-07-11,12456025132,+promocion TvCO +hogar,-1283320,834
2021-02-01,1646440661,+TvCO +tripleplay,-1283321,1222
2021-08-18,1646440683,planes TvCO television,-1283321,1222
2021-04-13,1646440683,planes TvCO tv,-1283322,833
2021-02-01,1646642053,+internet +fijo +TvCO,-1283323,1221
2021-02-04,1646440661,tripleplay TvCO,-1283323,121
2021-02-08,1646440661,+TvCO +tripleplay,-1283323,121
2021-03-19,1646440648,+TvCO +paquetes +hogar,-1283323,1221
2021-06-02,13233452084,directv sports,-1283323,1221
2021-06-27,13553338218,television satelital movistar,-1283325,1223
2021-03-01,1646642053,planes de internet,-1283323,830.1
2021-05-14,12456025132,ventas TvCO hogar,-1283323,1221
2021-01-02,1646440661,tripleplay TvCO,-1283322,1219
2021-03-29,1646440666,television TvCO,-1283322,1219
2021-02-23,1646440661,promociones TvCO hogar,-1283800,819
2021-03-05,1646440683,internet casa TvCO,-1283800,122.32
